movieId,title,genres,movieId_enc
174141,Belladonna of Sadness (1973),Animation|Drama|Fantasy,9971
174395,Better Watch Out (2016),Thriller,9972
174487,"Don't Hug Me, I'm Scared (2011)",Animation|Fantasy|Horror,9973
174489,"Don't Hug Me, I'm Scared II: Time (2014)",Horror,9974
174491,Don't Hug Me I'm Scared 5 (2015),Horror,9975
174503,Orbiter 9 (2017),Romance|Sci-Fi,9976
174585,Transformers: The Last Knight (2017),Action|Adventure|Sci-Fi|Thriller,9977
174727,Good Time (2017),Crime|Drama,9978
174815,The House (2017),Comedy,9979
174859,120 Beats Per Minute (2017),(no genres listed),9980
174893,2:22 (2017),Drama|Thriller,9981
174909,Logan Lucky (2017),Comedy,9982
175197,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western,9983
175199,Annabelle: Creation (2017),Horror,9984
175277,"Faces, Places (2017)",Documentary,9985
175303,It (2017),Horror,9986
175475,The Emoji Movie (2017),Animation|Children|Comedy,9987
175485,Death Note (2017),Horror|Thriller,9988
175569,Wind River (2017),Action|Crime|Mystery|Thriller,9989
175585,Shot Caller (2017),Action|Crime|Drama|Thriller,9990
175649,Wish Upon (2017),Fantasy|Horror|Thriller,9991
175655,Girls Trip (2017),Comedy,9992
175659,Detroit (2017),Crime|Drama|Thriller,9993
175661,The Hitman's Bodyguard (2017),Action|Comedy,9994
175667,Columbus (2017),Drama,9995
175791,LA 92 (2017),Documentary,9996
175809,Jungle (2017),Action|Adventure|Drama,9997
175813,Force Majeure (2014),Comedy|Drama,9998
175831,Lou (2017),Animation,9999
176101,Kingsman: The Golden Circle (2017),Action|Adventure|Comedy,10000
176103,The LEGO Ninjago Movie (2017),Action|Animation|Comedy,10001
176105,Flatliners (2017),Drama|Horror|Sci-Fi,10002
176211,In a Heartbeat (2017),Animation|Romance,10003
176349,Bad Genius (2017),Thriller,10004
176355,The Mountain Between Us (2017),Action|Adventure|Drama,10005
176371,Blade Runner 2049 (2017),Sci-Fi,10006
176419,Mother! (2017),Drama|Horror|Mystery|Thriller,10007
176423,Icarus (2017),Documentary,10008
176551,The Limehouse Golem (2017),Horror|Thriller,10009
176567,The Endless (2017),Horror|Sci-Fi|Thriller,10010
176601,Black Mirror,(no genres listed),10011
176603,The Snowman (2017),Crime|Thriller,10012
176751,American Made (2017),Crime|Thriller,10013
176801,Suspiria (2017),Horror|Thriller,10014
176929,Happy Death Day (2017),Horror|Mystery|Thriller,10015
176933,The Foreigner (2017),Action|Thriller,10016
176935,Geostorm (2017),Action,10017
176937,Jigsaw (2017),Horror|Thriller,10018
177225,Home Again (2017),Comedy|Drama,10019
177231,Brad's Status (2017),Comedy,10020
177237,Battle of the Sexes (2017),Comedy,10021
177239,Stronger (2017),Drama,10022
177243,Marshall (2017),Drama,10023
177287,Little Evil (2017),Comedy|Horror,10024
177497,Hostiles (2017),Adventure|Drama|Western,10025
177593,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,10026
177607,American Assassin (2017),Action|Thriller,10027
177615,Lady Bird (2017),Comedy,10028
177651,The Florida Project (2017),Drama,10029
177689,The Killing of a Sacred Deer (2017),Drama|Horror|Mystery|Thriller,10030
177763,Murder on the Orient Express (2017),Crime|Drama|Mystery,10031
177765,Coco (2017),Adventure|Animation|Children,10032
177771,Suburbicon (2017),Comedy|Crime|Mystery,10033
177867,Borg vs McEnroe (2017),Drama,10034
177871,Victoria & Abdul (2017),Drama,10035
177883,Jerry Before Seinfeld (2017),Comedy,10036
177939,"The Night Is Short, Walk on Girl (2017)",Animation|Romance,10037
178061,"I, Tonya (2017)",Drama,10038
178063,Zama (2017),Drama,10039
178335,Thelma (2017),Fantasy|Romance|Thriller,10040
178401,Lucky (2017),Drama,10041
178447,Cult of Chucky (2017),Horror|Thriller,10042
178521,The Babysitter (2017),Horror,10043
178523,1922 (2017),Crime|Drama|Mystery,10044
178613,Dave Chappelle: Killin' Them Softly (2000),Comedy,10045
178667,Gerald's Game (2017),Horror|Thriller,10046
178827,Paddington 2 (2017),Adventure|Animation|Children|Comedy,10047
178839,Crooked House (2017),Mystery,10048
178907,Blade Runner: Black Out 2022 (2017),Action|Animation|Sci-Fi,10049
179085,The Ritual (2017),Horror,10050
179119,The Death of Stalin (2017),Comedy,10051
179133,Loving Vincent (2017),Animation|Crime|Drama,10052
179135,Blue Planet II (2017),Documentary,10053
179137,Professor Marston & the Wonder Women (2017),(no genres listed),10054
179173,Rabbit of Seville (1950),Animation|Comedy,10055
179221,Brawl in Cell Block 99 (2017),Action|Crime|Thriller,10056
179247,Revenge (2017),Action|Thriller,10057
179275,Happy End (2017),Drama,10058
179295,My Friend Dahmer (2017),Crime|Drama|Horror|Thriller,10059
179331,Only the Brave (2017),Drama,10060
179333,Veronica (2017),Horror,10061
179401,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children,10062
179491,Mayhem (2017),Action|Horror,10063
179709,Wonder Wheel (2017),Drama,10064
179749,Creep 2 (2017),Comedy|Horror,10065
179779,A Taxi Driver (2017),Action|Drama,10066
179811,Last Flag Flying (2017),Comedy|Drama,10067
179815,"Roman J. Israel, Esq. (2017)",Drama|Thriller,10068
179817,Darkest Hour (2017),Drama|War,10069
179819,Star Wars: The Last Jedi (2017),Action|Adventure|Fantasy|Sci-Fi,10070
179863,Radius (2017),Sci-Fi|Thriller,10071
179881,Downsizing (2017),Comedy|Drama|Sci-Fi,10072
179953,A Bad Moms Christmas (2017),Comedy,10073
179977,In the Fade (2017),Drama,10074
179983,Werk ohne Autor (2017),Drama,10075
180031,The Shape of Water (2017),Adventure|Drama|Fantasy,10076
180045,Molly's Game (2017),Drama,10077
180095,Wonder (2017),Drama,10078
180231,Daddy's Home 2 (2017),Comedy|Drama,10079
180263,The Shining (1997),Drama|Horror|Thriller,10080
180265,Jim & Andy: The Great Beyond (2017),Documentary,10081
180297,The Disaster Artist (2017),Comedy|Drama,10082
180497,The Post (2017),Drama|Thriller,10083
180555,Mom and Dad (2017),Horror|Thriller,10084
180587,The Wife (2017),Drama,10085
180737,A Christmas Prince (2017),Romance,10086
180985,The Greatest Showman (2017),Drama,10087
180987,Ferdinand (2017),Animation|Children|Comedy,10088
181267,Perfectos desconocidos (2017),Comedy|Drama,10089
181315,Phantom Thread (2017),Drama|Romance,10090
181671,The Breadwinner (2017),Animation|Drama|War,10091
182479,Mary and the Witch's Flower (2017),Adventure|Animation,10092
182637,The Second Renaissance Part I (2003),Animation|Sci-Fi,10093
182715,Annihilation (2018),Adventure|Mystery|Sci-Fi|Thriller,10094
182723,Cosmos: A Spacetime Odissey,(no genres listed),10095
182783,The Insult (2017),Drama,10096
182823,Bright (2017),Action|Crime|Fantasy,10097
182825,All the Money in the World (2017),Crime|Drama|Mystery|Thriller,10098
182835,The 15:17 to Paris (2018),Drama|Thriller,10099
183011,The Commuter (2018),Crime|Drama|Mystery|Thriller,10100
183077,Cold Skin (2017),Sci-Fi|Thriller,10101
183197,Dave Chappelle: Equanimity (2017),Comedy,10102
183227,Dave Chappelle: The Bird Revelation (2017),Comedy,10103
183295,Insidious: The Last Key (2018),Horror|Mystery|Thriller,10104
183309,Every Day (2018),Children|Drama|Fantasy|Romance,10105
183421,Red Sparrow (2018),Thriller,10106
183423,AlphaGo (2017),Documentary,10107
183437,World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017),Animation|Sci-Fi,10108
183461,Godless (2017),Crime|Drama|Western,10109
183497,The Polka King (2018),Comedy,10110
183589,Fifty Shades Freed (2018),Drama|Romance,10111
183611,Game Night (2018),Action|Comedy|Crime|Horror,10112
183613,Thoroughbreds (2018),Drama|Thriller,10113
183619,Den of Thieves (2018),Crime,10114
183635,Maze Runner: The Death Cure (2018),Action|Mystery|Sci-Fi|Thriller,10115
183695,Marrowbone (2017),Drama|Horror|Thriller,10116
183699,Forgotten (2017),Thriller,10117
183701,12 Strong (2018),Drama|War,10118
183815,The Open House (2018),Horror|Thriller,10119
183833,Early Man (2018),Animation|Children|Comedy,10120
183837,The Favourite,Drama,10121
183843,Mandy (2018),Action|Fantasy|Horror,10122
183855,Terminal,Drama|Thriller,10123
183869,Hereditary (2018),(no genres listed),10124
183897,Isle of Dogs (2018),Animation|Comedy,10125
183909,A Futile & Stupid Gesture (2018),(no genres listed),10126
183915,Batman: Gotham by Gaslight (2018),Action|Animation|Sci-Fi|Thriller,10127
184015,When We First Met (2018),Comedy,10128
184017,Mute (2018),Mystery|Sci-Fi|Thriller,10129
184023,Unsane (2018),Drama|Horror,10130
184089,Winchester (2018),Fantasy|Horror,10131
184119,Braven (2018),Action,10132
184239,Peter Rabbit (2018),Animation,10133
184253,The Cloverfield Paradox (2018),Horror|Mystery|Sci-Fi|Thriller,10134
184257,Making a Murderer (2015),Crime|Documentary,10135
184399,Eighth Grade (2018),(no genres listed),10136
184471,Tomb Raider (2018),Action|Adventure|Fantasy,10137
184623,Gringo (2018),Action|Comedy|Drama,10138
184721,First Reformed (2017),Drama|Thriller,10139
184931,Death Wish (2018),Action|Crime|Drama|Thriller,10140
184987,A Wrinkle in Time (2018),Adventure|Children|Fantasy|Sci-Fi,10141
184997,"Love, Simon (2018)",Comedy|Drama,10142
184999,Overboard (2018),Comedy|Romance,10143
185001,I Feel Pretty (2018),Comedy,10144
185029,A Quiet Place (2018),Drama|Horror|Thriller,10145
185031,Alpha (2018),Adventure|Thriller,10146
185033,I Kill Giants (2018),Drama|Fantasy|Thriller,10147
185109,Disobedience (2018),Drama|Romance,10148
185319,Prospect (2018),Sci-Fi|Western,10149
185425,The Titan (2018),Sci-Fi,10150
185435,"Game Over, Man! (2018)",Action|Comedy,10151
185473,Blockers (2018),Comedy,10152
185545,The Current War (2018),Drama,10153
185585,Pacific Rim: Uprising (2018),Action|Fantasy|Sci-Fi,10154
185927,Wild Wild Country (2018),Documentary,10155
185979,Ghost Stories (2018),Drama|Horror,10156
185987,The Rider (2018),Drama,10157
185989,Truth or Dare (2018),Horror|Thriller,10158
185997,Life of the Party (2018),Comedy,10159
186005,Book Club (2018),Comedy|Romance,10160
186311,The Guernsey Literary and Potato Peel Pie Society (2018),Drama|Romance,10161
186587,Rampage (2018),Action|Adventure|Sci-Fi,10162
186631,Everybody Knows (2018),Drama,10163
186863,Beirut (2018),Action|Thriller,10164
186983,Three Identical Strangers (2018),Documentary,10165
186985,Batman Ninja (2018),Action|Animation,10166
187031,Jurassic World: Fallen Kingdom (2018),Action|Adventure|Drama|Sci-Fi|Thriller,10167
187067,Super Troopers 2 (2018),Comedy,10168
187231,American Animals (2018),Crime|Drama,10169
187501,Leave No Trace (2018),Drama,10170
187505,Tully (2018),Comedy,10171
187531,John Mulaney: Kid Gorgeous at Radio City (2018),Comedy,10172
187541,Incredibles 2 (2018),Action|Adventure|Animation|Children,10173
187583,The Game Changers (2018),Documentary,10174
187593,Deadpool 2 (2018),Action|Comedy|Sci-Fi,10175
187595,Solo: A Star Wars Story (2018),Action|Adventure|Children|Sci-Fi,10176
187601,Anon (2018),Sci-Fi|Thriller,10177
187611,Adrift (2018),Drama,10178
187613,The Kissing Booth (2018),Comedy|Romance,10179
187717,Won't You Be My Neighbor? (2018),Documentary,10180
187723,Set It Up (2018),Comedy|Romance,10181
187815,RBG (2018),Documentary,10182
188189,Sorry to Bother You (2018),Comedy|Fantasy|Sci-Fi,10183
188207,Cold War (2018),Drama,10184
188301,Ant-Man and the Wasp (2018),Action|Adventure|Comedy|Fantasy|Sci-Fi,10185
188303,The First Purge (2018),Action|Horror|Sci-Fi|Thriller,10186
188305,"Don't Worry, He Won't Get Far on Foot (2018)",Comedy|Drama,10187
188307,Hotel Transylvania 3: Summer Vacation (2018),Animation|Children|Comedy|Fantasy,10188
188309,Skyscraper (2018),Action|Drama|Thriller,10189
188383,Time Trap (2017),Action|Adventure|Sci-Fi,10190
188541,Cargo (2017),Drama|Horror,10191
188623,Burning (2018),Drama|Mystery,10192
188625,Evil Genius: The True Story of America's Most Diabolical Bank Heist (2018),Crime|Documentary,10193
188675,Dogman (2018),Crime|Drama,10194
188679,Fahrenheit 451 (2018),Drama|Sci-Fi,10195
188749,The Equalizer 2 (2018),Action|Crime|Thriller,10196
188751,Mamma Mia: Here We Go Again! (2018),Comedy|Romance,10197
188753,Unfriended: Dark Web (2018),Horror,10198
188773,Shoplifters (2018),Drama,10199
188797,Tag (2018),Comedy,10200
188829,Capernaum (2018),Drama,10201
188833,The Man Who Killed Don Quixote (2018),Adventure|Comedy|Fantasy,10202
188941,Under the Silver Lake (2018),Comedy|Crime|Drama|Mystery|Thriller,10203
189041,Sicario: Day of the Soldado (2018),Action|Crime|Drama|Thriller,10204
189071,The Tale (2018),Drama,10205
189203,Upgrade (2018),Action|Comedy|Horror|Sci-Fi|Thriller,10206
189241,Hotel Artemis (2018),Sci-Fi|Thriller,10207
189331,The Spy Who Dumped Me (2018),Action|Comedy,10208
189333,Mission: Impossible - Fallout (2018),Action|Adventure|Thriller,10209
189363,Ocean's 8 (2018),Action|Comedy|Crime|Thriller,10210
189475,The Miseducation of Cameron Post (2018),Drama,10211
189567,Alex Strangelove (2018),Comedy,10212
189577,Tau,Sci-Fi|Thriller,10213
189713,BlacKkKlansman (2018),Comedy|Crime|Drama,10214
189783,Christopher Robin (2018),Adventure|Animation|Comedy,10215
189805,Papillon (2018),Drama,10216
189819,Escape Plan 2: Hades (2018),Action|Crime|Thriller,10217
189873,Bao (2018),Animation,10218
189885,The Guilty (2018),Thriller,10219
189893,Terrifier (2017),Horror|Thriller,10220
190017,The Death of Superman,Action|Animation|Drama|Sci-Fi,10221
190085,How It Ends (2018),Action|Adventure|Mystery|Sci-Fi|Thriller,10222
190089,Hannah Gadsby: Nanette (2018),Comedy,10223
190183,The Darkest Minds (2018),Sci-Fi|Thriller,10224
190349,"Juliet, Naked (2018)",Comedy|Drama,10225
190401,Calibre (2018),Thriller,10226
190507,Woman at War (2018),Action|Thriller,10227
190551,Blindspotting (2018),Comedy|Drama,10228
190555,Searching (2018),Drama,10229
190741,Summer of 84 (2018),Drama|Horror|Mystery|Thriller,10230
190939,A Simple Favor (2018),Crime|Mystery|Thriller,10231
190947,Mary Queen of Scots (2018),Drama,10232
190949,Sierra Burgess Is a Loser (2018),(no genres listed),10233
191351,To All the Boys I've Loved Before (2018),Comedy|Romance,10234
191367,The Predator (2018),Action|Adventure|Horror|Sci-Fi,10235
191441,The Happytime Murders (2018),Action|Comedy|Crime,10236
191459,The Sisters Brothers (2018),Western,10237
191469,Robin Hood (2018),Adventure,10238
191479,Smallfoot (2018),Animation|Comedy,10239
191483,The Nun (2018),Horror|Mystery|Thriller,10240
191489,Peppermint (2018),Action|Crime|Thriller,10241
191495,White Boy Rick (2018),Crime|Drama,10242
191687,Teen Titans Go! To the Movies (2018),Animation|Children,10243
191799,Extinction (2018),Sci-Fi,10244
191869,The Old Man and the Gun (2018),(no genres listed),10245
192045,If Beale Street Could Talk (2018),Drama|Romance,10246
192109,Minding the Gap (2018),Documentary,10247
192245,Bad Times at the El Royale (2018),Horror|Thriller,10248
192283,Crazy Rich Asians (2018),Comedy,10249
192307,The Meg (2018),Action|Horror|Sci-Fi|Thriller,10250
192319,Operation Finale (2018),Drama,10251
192379,First Man (2018),Drama,10252
192381,Apostle (2018),Horror|Thriller,10253
192383,Beautiful Boy (2018),Drama,10254
192385,A Star Is Born (2018),Drama|Romance,10255
192389,Venom (2018),Action|Horror|Sci-Fi|Thriller,10256
192393,Night School (2018),Comedy,10257
192503,Thunder Road (2018),Comedy|Drama,10258
192551,Mile 22 (2018),Action,10259
192559,The House with a Clock in Its Walls (2018),Children|Fantasy|Horror|Mystery|Sci-Fi|Thriller,10260
192561,Hold the Dark (2018),Thriller,10261
192579,Johnny English Strikes Again (2018),Action|Adventure|Children|Comedy,10262
192697,Destination Wedding (2018),Comedy|Drama|Romance,10263
192803,Bohemian Rhapsody (2018),Drama,10264
192997,Border (2018),Fantasy|Thriller,10265
193041,One Cut of the Dead (2017),Comedy|Horror,10266
193065,Roma (2018),Drama,10267
193147,The House That Jack Built (2018),Drama|Horror|Thriller,10268
193175,Mowgli (2018),Adventure|Drama,10269
193185,Fahrenheit 11/9 (2018),Documentary,10270
193243,Next Gen (2018),Action|Adventure|Animation,10271
193449,Mid90s (2018),Comedy|Drama,10272
193455,Aniara (2018),Sci-Fi,10273
193477,Outlaw King (2018),Action|Drama|War,10274
193589,Boy Erased (2018),Drama,10275
193599,Climax (2018),Drama|Horror,10276
193647,The Girl in the Spider's Web (2018),Crime|Drama|Mystery|Thriller,10277
193697,High Life (2018),Drama|Horror|Mystery|Sci-Fi,10278
193942,Instant Family (2018),Comedy,10279
193944,The Ballad of Buster Scruggs (2018),Comedy|Drama|Western,10280
193950,Free Solo (2018),Documentary,10281
193952,Hunter Killer (2018),Action,10282
193954,The Nutcracker and the Four Realms (2018),Adventure|Children|Fantasy,10283
193956,The Grinch (2018),Animation|Children|Comedy,10284
193958,Creed II (2018),Drama,10285
193960,Wildlife (2018),Drama,10286
194004,Halloween (2018),Horror,10287
194006,Replicas (2018),Sci-Fi|Thriller,10288
194016,Ralph Breaks the Internet (2018),Animation|Children,10289
194052,At Eternity's Gate (2018),Drama,10290
194074,The Hate U Give (2018),Crime|Drama,10291
194206,Await Further Instructions (2018),Mystery|Thriller,10292
194256,A Charlie Brown Thanksgiving (1973),Animation|Children|Comedy,10293
194312,Private Life (2018),Comedy|Drama,10294
194348,Can You Ever Forgive Me? (2018),Comedy|Crime|Drama,10295
194396,Overlord (2018),Action|Horror|Sci-Fi|Thriller|War,10296
194400,Widows (2018),Crime|Drama|Thriller,10297
194448,Green Book (2018),Comedy|Drama,10298
194664,They Shall Not Grow Old (2018),Documentary|War,10299
194696,Andhadhun (2018),Mystery|Romance|Thriller,10300
194762,The Clovehitch Killer (2018),Horror|Thriller,10301
194947,Cam (2018),Horror|Thriller,10302
194951,Bird Box (2018),Drama|Sci-Fi|Thriller,10303
194959,Destroyer (2018),Crime|Drama|Thriller,10304
195159,Spider-Man: Into the Spider-Verse (2018),Action|Adventure|Animation|Sci-Fi,10305
195161,Mary Poppins Returns (2018),Children|Fantasy,10306
195163,Bumblebee (2018),Action|Adventure|Sci-Fi,10307
195165,Holmes and Watson (2018),Adventure|Comedy|Mystery,10308
195167,On the Basis of Sex (2018),Drama,10309
195209,Code 8,Sci-Fi,10310
195295,Dragged Across Concrete (2018),Action|Crime|Drama|Thriller,10311
195303,Shadow (2018),Action|Drama,10312
195305,Stan & Ollie (2018),Comedy|Drama,10313
195497,Vice (2018),Comedy|Drama,10314
195561,The Hummingbird Project (2018),(no genres listed),10315
195639,The Princess Switch (2018),Comedy|Romance,10316
195777,Mortal Engines (2018),Sci-Fi,10317
195823,The Christmas Chronicles (2018),Adventure|Children|Comedy|Fantasy,10318
195849,Dumplin' (2018),Comedy|Drama,10319
195921,The Mule (2018),Crime|Drama|Thriller,10320
196067,The Dawn Wall (2018),Adventure|Documentary,10321
196073,Tumbbad (2018),Horror|Thriller,10322
196175,Welcome to Marwen (2018),Animation|Comedy|Drama|Fantasy,10323
196223,Hellboy (2019),Action|Adventure|Fantasy,10324
196417,How to Train Your Dragon: The Hidden World (2019),Adventure|Animation|Children,10325
196887,What Men Want (2019),Comedy|Fantasy|Romance,10326
196889,Glass (2019),Drama|Horror|Mystery|Sci-Fi|Thriller,10327
196891,The Lego Movie 2: The Second Part (2019),Action|Adventure|Animation|Children|Comedy,10328
196893,Cold Pursuit (2019),Action|Drama|Thriller,10329
196895,Serenity (2019),Drama|Thriller,10330
196931,The Biggest Little Farm (2018),Documentary,10331
196937,Dragon Ball Super: Broly (2018),Action|Animation|Sci-Fi,10332
196997,Black Mirror: Bandersnatch (2018),Drama|Mystery|Sci-Fi|Thriller,10333
197175,Alita: Battle Angel (2019),Action|Romance|Sci-Fi|Thriller,10334
197177,Richard Says Goodbye (2018),(no genres listed),10335
197179,Chaos Walking (2019),Sci-Fi,10336
197197,The Report (2019),Drama,10337
197199,Isn't It Romantic (2019),Comedy|Fantasy|Romance,10338
197201,Fighting with My Family (2019),Comedy|Drama,10339
197203,Triple Frontier (2019),Crime|Thriller,10340
197207,Arctic (2018),Drama|Thriller,10341
197343,Escape Room (2019),Action|Horror|Thriller,10342
197379,Don't Hug Me I'm Scared 6 (2016),Animation|Horror,10343
197491,Brexit: The Uncivil War (2019),Drama,10344
197529,The Upside (2019),Comedy|Drama,10345
197537,Velvet Buzzsaw (2019),Crime|Drama|Horror|Mystery|Thriller,10346
197651,The King,Drama,10347
197663,Happy Death Day 2U (2019),Horror|Mystery|Thriller,10348
197689,Polar (2019),Action,10349
197691,FYRE: The Greatest Party That Never Happened (2019),Documentary,10350
197707,IO (2019),Sci-Fi,10351
197709,The Hole in the Ground (2019),Horror,10352
197711,Us (2019),Horror|Thriller,10353
197875,"Extremely Wicked, Shockingly Evil and Vile (2019)",Crime|Thriller,10354
197877,American Factory (2019),Documentary,10355
197879,Apollo 11 (2019),Documentary,10356
197881,Brittany Runs a Marathon (2019),(no genres listed),10357
197883,The Farewell (2019),Comedy,10358
197885,Honey Boy (2019),Drama,10359
197889,Close (2019),Action|Thriller,10360
198129,The Kid Who Would Be King (2019),Action|Adventure|Children|Fantasy,10361
198145,The Perfect Date,Romance,10362
198147,Five Feet Apart (2019),Drama|Romance,10363
198151,Uncharted: Drake's Fortune,Action|Adventure,10364
198153,The Beach Bum (2019),Comedy,10365
198157,A Rainy Day in New York,Comedy|Romance,10366
198185,Twin Peaks (1989),Drama|Mystery,10367
198265,The Wandering Earth (2019),Sci-Fi,10368
198801,Mr. Jones (2019),Drama|Thriller,10369
199073,Captive State (2019),Sci-Fi|Thriller,10370
199075,Gloria Bell (2019),Drama|Romance,10371
199207,The Curse of La Llorona (2019),Horror|Thriller,10372
199219,I See You (2019),Thriller,10373
199223,Pet Sematary (2019),Horror|Thriller,10374
199237,Paddleton (2019),Drama,10375
199307,Greta (2019),Drama|Thriller,10376
199476,The Boy Who Harnessed the Wind (2019),Drama,10377
199538,Leaving Neverland (2019),Documentary,10378
199910,The Professor and the Madman (2019),Drama,10379
199974,Hotel Mumbai (2019),Drama|Thriller,10380
200008,After (2019),Drama|Romance|Thriller,10381
200054,The Inventor: Out for Blood in Silicon Valley (2019),Documentary,10382
200110,The Dirt (2019),Comedy|Drama,10383
200200,Mirage (2018),Drama|Sci-Fi|Thriller,10384
200256,Dumbo (2019),Adventure|Children|Fantasy,10385
200306,Booksmart (2019),Comedy,10386
200322,The Hustle (2019),Comedy,10387
200332,Rocketman (2019),Drama,10388
200354,The Highwaymen (2019),Crime|Drama|Mystery|Thriller,10389
200540,Aladdin (2019),Adventure|Fantasy|Romance,10390
200630,Missing Link (2019),Adventure|Animation|Children|Comedy|Fantasy,10391
200638,Tolkien (2019),Drama,10392
200814,The Silence (2019),Horror,10393
200818,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller,10394
200820,Godzilla: King of the Monsters (2019),Action|Sci-Fi|Thriller,10395
200822,Dark Phoenix (2019),Action|Sci-Fi,10396
200824,The Secret Life of Pets 2 (2019),Adventure|Animation|Children|Comedy,10397
200838,Pokémon: Detective Pikachu (2019),Action|Children|Crime|Fantasy|Mystery,10398
200842,A Dog's Journey (2019),Children,10399
200938,The Dead Don't Die (2019),Comedy|Horror,10400
201072,Hail Satan? (2019),Documentary,10401
201242,The Perfection (2018),Drama|Horror|Thriller,10402
201314,Wine Country (2019),Comedy,10403
201316,The Souvenir (2019),Drama|Mystery|Romance,10404
201340,The Lighthouse (2019),Drama|Fantasy|Horror,10405
201368,Long Shot (2019),Comedy,10406
201444,Knock Down the House (2019),Documentary,10407
201586,Men in Black: International (2019),Action|Adventure|Comedy|Sci-Fi,10408
201588,Toy Story 4 (2019),Adventure|Animation|Children|Comedy,10409
201594,Brightburn (2019),Drama|Horror|Sci-Fi|Thriller,10410
201646,Midsommar (2019),Drama|Horror|Mystery,10411
201729,Ma (2019),Horror|Thriller,10412
201737,The Lodge (2019),Drama|Horror,10413
201749,Murder Mystery (2019),Comedy|Crime,10414
201773,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi,10415
201811,Yesterday (2019),Comedy|Romance,10416
201861,Don't Hug Me I'm Scared 4 (2015),Animation|Fantasy|Horror,10417
202101,Stuber (2019),Action|Comedy,10418
202103,I Am Mother (2019),Sci-Fi|Thriller,10419
202155,The Art of Self-Defense (2019),Comedy,10420
202159,Crawl (2019),Action|Horror|Thriller,10421
202237,Pain and Glory (2019),Drama,10422
202393,Always Be My Maybe (2019),Comedy|Romance,10423
202429,Once Upon a Time in Hollywood (2019),Comedy|Drama,10424
202433,A Hidden Life (2019),Drama|War,10425
202439,Parasite (2019),Comedy|Drama,10426
202497,Les Misérables (2019),Crime|Drama,10427
202519,Child's Play (2019),Comedy|Horror,10428
202575,Late Night (2019),Comedy|Drama,10429
202599,Enron: The Smartest Guys in the Room (2005),Documentary,10430
202711,Deadwood: The Movie (2019),Western,10431
202749,Portrait of a Lady on Fire (2019),Drama|Romance,10432
202934,Anna (2019),Action|Thriller,10433
203160,The Last Black Man in San Francisco (2019),Drama,10434
203208,Scary Stories to Tell in the Dark (2019),Horror,10435
203218,Good Boys (2019),Comedy,10436
203222,The Lion King (2019),Adventure|Animation|Children|Drama,10437
203224,Dora and the Lost City of Gold (2019),Adventure|Children|Comedy,10438
203244,Shaft (2019),Action|Crime,10439
203278,Plus One (2019),Comedy|Romance,10440
203322,The Peanut Butter Falcon (2019),Adventure,10441
203375,Ford v. Ferrari (2019),Action|Drama,10442
203513,Annabelle Comes Home (2019),Horror,10443
203519,Fast & Furious Presents: Hobbs & Shaw (2019),Action,10444
203619,ANIMA (2019),Romance,10445
203904,Blinded by the Light (2019),Comedy|Drama,10446
203934,Freaks (2019),Sci-Fi|Thriller,10447
204152,Vivarium (2019),Sci-Fi|Thriller,10448
204158,Weathering with You (2019),Animation|Drama|Fantasy|Romance,10449
204268,Rambo: Last Blood (2019),Action,10450
204294,The Great Hack (2019),Documentary,10451
204318,The Nightingale (2019),Drama,10452
204334,The Room (2019),Fantasy|Thriller,10453
204352,Ad Astra (2019),Adventure|Drama|Mystery|Sci-Fi|Thriller,10454
204542,It: Chapter Two (2019),Horror,10455
204686,Boss Level (2019),Action|Sci-Fi|Thriller,10456
204688,The Informer (2019),Crime|Drama,10457
204690,Eli,(no genres listed),10458
204692,In the Tall Grass,Drama|Horror|Thriller,10459
204694,Spies in Disguise (2019),Action|Adventure|Animation,10460
204698,Joker (2019),Crime|Drama|Thriller,10461
204702,"Where'd You Go, Bernadette (2019)",Comedy|Drama,10462
204704,Ready or Not (2019),Comedy|Horror|Thriller,10463
204710,Extra Ordinary. (2019),Comedy|Fantasy,10464
204836,The Art of Racing in the Rain (2019),Comedy|Drama,10465
204878,Dolemite Is My Name (2019),Comedy|Drama,10466
205048,21 Bridges (2019),Action|Crime|Thriller,10467
205054,Hustlers (2019),Comedy|Crime|Drama,10468
205072,Zombieland: Double Tap (2019),Action|Comedy|Horror,10469
205076,Downton Abbey (2019),Drama,10470
205082,Invader ZIM: Enter the Florpus (2019),Animation|Children|Comedy|Sci-Fi,10471
205156,Jojo Rabbit (2019),Comedy|War,10472
205287,Bacurau (2019),Action|Adventure|Drama|Mystery,10473
205297,Gemini Man (2019),Action|Drama|Sci-Fi|Thriller,10474
205303,Sherlock: The Abominable Bride (2016),Crime|Drama|Mystery,10475
205327,Motherless Brooklyn (2019),Crime|Drama,10476
205383,El Camino: A Breaking Bad Movie (2019),Crime|Drama|Thriller,10477
205425,Dave Chappelle: Sticks & Stones (2019),Comedy,10478
205441,Marriage Story (2019),Comedy|Drama,10479
205545,Official Secrets (2019),Drama|Romance|Thriller|War,10480
